symbol,date,value
usd1mtd156n,1986-01-02T00:00:00,8.125
usd1mtd156n,1986-01-03T00:00:00,8.125
usd1mtd156n,1986-01-06T00:00:00,8.1875
usd1mtd156n,1986-01-07T00:00:00,8.125
usd1mtd156n,1986-01-08T00:00:00,8
usd1mtd156n,1986-01-09T00:00:00,8.1875
usd1mtd156n,1986-01-10T00:00:00,8.25
usd1mtd156n,1986-01-13T00:00:00,8.3125
usd1mtd156n,1986-01-14T00:00:00,8.375
usd1mtd156n,1986-01-15T00:00:00,8.25
usd1mtd156n,1986-01-16T00:00:00,8.1875
usd1mtd156n,1986-01-17T00:00:00,8.1875
usd1mtd156n,1986-01-20T00:00:00,8.25
usd1mtd156n,1986-01-21T00:00:00,8.1875
usd1mtd156n,1986-01-22T00:00:00,8.1875
usd1mtd156n,1986-01-23T00:00:00,8.1875
usd1mtd156n,1986-01-24T00:00:00,8.1875
usd1mtd156n,1986-01-27T00:00:00,8.125
usd1mtd156n,1986-01-28T00:00:00,8.0625
usd1mtd156n,1986-01-29T00:00:00,8.0625
usd1mtd156n,1986-01-30T00:00:00,8.0625
usd1mtd156n,1986-01-31T00:00:00,8.0625
usd1mtd156n,1986-02-03T00:00:00,8.0625
usd1mtd156n,1986-02-04T00:00:00,8.0313
usd1mtd156n,1986-02-05T00:00:00,8
usd1mtd156n,1986-02-06T00:00:00,8
usd1mtd156n,1986-02-07T00:00:00,8
usd1mtd156n,1986-02-10T00:00:00,8.0625
usd1mtd156n,1986-02-11T00:00:00,8.0313
usd1mtd156n,1986-02-12T00:00:00,8.0625
usd1mtd156n,1986-02-13T00:00:00,8.0625
usd1mtd156n,1986-02-14T00:00:00,8
usd1mtd156n,1986-02-17T00:00:00,8
usd1mtd156n,1986-02-18T00:00:00,8
usd1mtd156n,1986-02-19T00:00:00,8
usd1mtd156n,1986-02-20T00:00:00,8
usd1mtd156n,1986-02-21T00:00:00,8
usd1mtd156n,1986-02-24T00:00:00,8
usd1mtd156n,1986-02-25T00:00:00,7.9375
usd1mtd156n,1986-02-26T00:00:00,8
usd1mtd156n,1986-02-27T00:00:00,7.9688
usd1mtd156n,1986-02-28T00:00:00,7.9375
usd1mtd156n,1986-03-03T00:00:00,7.9375
usd1mtd156n,1986-03-04T00:00:00,7.9063
usd1mtd156n,1986-03-05T00:00:00,7.8125
usd1mtd156n,1986-03-06T00:00:00,7.8125
usd1mtd156n,1986-03-07T00:00:00,7.6563
usd1mtd156n,1986-03-10T00:00:00,7.5625
usd1mtd156n,1986-03-11T00:00:00,7.5
usd1mtd156n,1986-03-12T00:00:00,7.5
usd1mtd156n,1986-03-13T00:00:00,7.5625
usd1mtd156n,1986-03-14T00:00:00,7.5625
usd1mtd156n,1986-03-17T00:00:00,7.5625
usd1mtd156n,1986-03-18T00:00:00,7.625
usd1mtd156n,1986-03-19T00:00:00,7.6875
usd1mtd156n,1986-03-20T00:00:00,7.6875
usd1mtd156n,1986-03-21T00:00:00,7.625
usd1mtd156n,1986-03-24T00:00:00,7.625
usd1mtd156n,1986-03-25T00:00:00,7.625
usd1mtd156n,1986-03-26T00:00:00,7.5625
usd1mtd156n,1986-03-27T00:00:00,7.5
usd1mtd156n,1986-04-01T00:00:00,7.4375
usd1mtd156n,1986-04-02T00:00:00,7.4375
usd1mtd156n,1986-04-03T00:00:00,7.4375
usd1mtd156n,1986-04-04T00:00:00,7.5
usd1mtd156n,1986-04-07T00:00:00,7.4063
usd1mtd156n,1986-04-08T00:00:00,7.1875
usd1mtd156n,1986-04-09T00:00:00,6.875
usd1mtd156n,1986-04-10T00:00:00,6.9375
usd1mtd156n,1986-04-11T00:00:00,6.9375
usd1mtd156n,1986-04-14T00:00:00,6.9375
usd1mtd156n,1986-04-15T00:00:00,6.9375
usd1mtd156n,1986-04-16T00:00:00,6.875
usd1mtd156n,1986-04-17T00:00:00,6.6875
usd1mtd156n,1986-04-18T00:00:00,6.6875
usd1mtd156n,1986-04-21T00:00:00,6.8125
usd1mtd156n,1986-04-22T00:00:00,6.875
usd1mtd156n,1986-04-23T00:00:00,7
usd1mtd156n,1986-04-24T00:00:00,7
usd1mtd156n,1986-04-25T00:00:00,7
usd1mtd156n,1986-04-28T00:00:00,7
usd1mtd156n,1986-04-29T00:00:00,6.9375
usd1mtd156n,1986-04-30T00:00:00,6.9375
usd1mtd156n,1986-05-01T00:00:00,7
usd1mtd156n,1986-05-02T00:00:00,7
usd1mtd156n,1986-05-06T00:00:00,6.9375
usd1mtd156n,1986-05-07T00:00:00,6.9375
usd1mtd156n,1986-05-08T00:00:00,6.9375
usd1mtd156n,1986-05-09T00:00:00,6.9375
usd1mtd156n,1986-05-12T00:00:00,7
usd1mtd156n,1986-05-13T00:00:00,7.0625
usd1mtd156n,1986-05-14T00:00:00,7
usd1mtd156n,1986-05-15T00:00:00,7.0625
usd1mtd156n,1986-05-16T00:00:00,7.125
usd1mtd156n,1986-05-19T00:00:00,7.125
usd1mtd156n,1986-05-20T00:00:00,7.1563
usd1mtd156n,1986-05-21T00:00:00,7.0625
usd1mtd156n,1986-05-22T00:00:00,7.0625
usd1mtd156n,1986-05-23T00:00:00,7.0625
usd1mtd156n,1986-05-27T00:00:00,7
usd1mtd156n,1986-05-28T00:00:00,7
usd1mtd156n,1986-05-29T00:00:00,7.0625
usd1mtd156n,1986-05-30T00:00:00,7.125
usd1mtd156n,1986-06-02T00:00:00,7.125
usd1mtd156n,1986-06-03T00:00:00,7.1875
usd1mtd156n,1986-06-04T00:00:00,7.1875
usd1mtd156n,1986-06-05T00:00:00,7.1875
usd1mtd156n,1986-06-06T00:00:00,7.1875
usd1mtd156n,1986-06-09T00:00:00,7.0625
usd1mtd156n,1986-06-10T00:00:00,7.125
usd1mtd156n,1986-06-11T00:00:00,7.125
usd1mtd156n,1986-06-12T00:00:00,7.125
usd1mtd156n,1986-06-13T00:00:00,7.125
usd1mtd156n,1986-06-16T00:00:00,7.0625
usd1mtd156n,1986-06-17T00:00:00,7.0625
usd1mtd156n,1986-06-18T00:00:00,7.0625
usd1mtd156n,1986-06-19T00:00:00,7.0625
usd1mtd156n,1986-06-20T00:00:00,7.0625
usd1mtd156n,1986-06-23T00:00:00,7.0625
usd1mtd156n,1986-06-24T00:00:00,7.0625
usd1mtd156n,1986-06-25T00:00:00,7.0625
usd1mtd156n,1986-06-26T00:00:00,7.0625
usd1mtd156n,1986-06-27T00:00:00,7.0625
usd1mtd156n,1986-06-30T00:00:00,7.0313
usd1mtd156n,1986-07-01T00:00:00,7
usd1mtd156n,1986-07-02T00:00:00,7
usd1mtd156n,1986-07-03T00:00:00,7
usd1mtd156n,1986-07-04T00:00:00,6.9375
usd1mtd156n,1986-07-07T00:00:00,6.9375
usd1mtd156n,1986-07-08T00:00:00,6.9375
usd1mtd156n,1986-07-09T00:00:00,7
usd1mtd156n,1986-07-10T00:00:00,6.875
usd1mtd156n,1986-07-11T00:00:00,6.6875
usd1mtd156n,1986-07-14T00:00:00,6.6875
usd1mtd156n,1986-07-15T00:00:00,6.5625
usd1mtd156n,1986-07-16T00:00:00,6.5625
usd1mtd156n,1986-07-17T00:00:00,6.5938
usd1mtd156n,1986-07-18T00:00:00,6.625
usd1mtd156n,1986-07-21T00:00:00,6.5625
usd1mtd156n,1986-07-22T00:00:00,6.5625
usd1mtd156n,1986-07-23T00:00:00,6.5625
usd1mtd156n,1986-07-24T00:00:00,6.625
usd1mtd156n,1986-07-25T00:00:00,6.625
usd1mtd156n,1986-07-28T00:00:00,6.625
usd1mtd156n,1986-07-29T00:00:00,6.625
usd1mtd156n,1986-07-30T00:00:00,6.5625
usd1mtd156n,1986-07-31T00:00:00,6.5625
usd1mtd156n,1986-08-01T00:00:00,6.4375
usd1mtd156n,1986-08-04T00:00:00,6.5
usd1mtd156n,1986-08-05T00:00:00,6.5
usd1mtd156n,1986-08-06T00:00:00,6.5
usd1mtd156n,1986-08-07T00:00:00,6.5
usd1mtd156n,1986-08-08T00:00:00,6.4688
usd1mtd156n,1986-08-11T00:00:00,6.4375
usd1mtd156n,1986-08-12T00:00:00,6.4375
usd1mtd156n,1986-08-13T00:00:00,6.375
usd1mtd156n,1986-08-14T00:00:00,6.25
usd1mtd156n,1986-08-15T00:00:00,6.2813
usd1mtd156n,1986-08-18T00:00:00,6.3125
usd1mtd156n,1986-08-19T00:00:00,6.3125
usd1mtd156n,1986-08-20T00:00:00,6.25
usd1mtd156n,1986-08-21T00:00:00,6
usd1mtd156n,1986-08-22T00:00:00,6
usd1mtd156n,1986-08-26T00:00:00,5.9375
usd1mtd156n,1986-08-27T00:00:00,5.875
usd1mtd156n,1986-08-28T00:00:00,5.9375
usd1mtd156n,1986-08-29T00:00:00,5.9375
usd1mtd156n,1986-09-01T00:00:00,5.8125
usd1mtd156n,1986-09-02T00:00:00,5.8125
usd1mtd156n,1986-09-03T00:00:00,5.9375
usd1mtd156n,1986-09-04T00:00:00,6
usd1mtd156n,1986-09-05T00:00:00,5.9375
usd1mtd156n,1986-09-08T00:00:00,6.0313
usd1mtd156n,1986-09-09T00:00:00,6.0625
usd1mtd156n,1986-09-10T00:00:00,6.0156
usd1mtd156n,1986-09-11T00:00:00,6.0625
usd1mtd156n,1986-09-12T00:00:00,6.1875
usd1mtd156n,1986-09-15T00:00:00,6.125
usd1mtd156n,1986-09-16T00:00:00,6.125
usd1mtd156n,1986-09-17T00:00:00,6.1875
usd1mtd156n,1986-09-18T00:00:00,6.125
usd1mtd156n,1986-09-19T00:00:00,6.1875
usd1mtd156n,1986-09-22T00:00:00,6.1875
usd1mtd156n,1986-09-23T00:00:00,6.1875
usd1mtd156n,1986-09-24T00:00:00,6.1406
usd1mtd156n,1986-09-25T00:00:00,6.0625
usd1mtd156n,1986-09-26T00:00:00,6.125
usd1mtd156n,1986-09-29T00:00:00,6.125
usd1mtd156n,1986-09-30T00:00:00,6.125
usd1mtd156n,1986-10-01T00:00:00,6.1094
usd1mtd156n,1986-10-02T00:00:00,6.0625
usd1mtd156n,1986-10-03T00:00:00,6.0625
usd1mtd156n,1986-10-06T00:00:00,6
usd1mtd156n,1986-10-07T00:00:00,5.9375
usd1mtd156n,1986-10-08T00:00:00,5.9375
usd1mtd156n,1986-10-09T00:00:00,5.9063
usd1mtd156n,1986-10-10T00:00:00,5.875
usd1mtd156n,1986-10-13T00:00:00,5.9375
usd1mtd156n,1986-10-14T00:00:00,5.9375
usd1mtd156n,1986-10-15T00:00:00,6
usd1mtd156n,1986-10-16T00:00:00,6
usd1mtd156n,1986-10-17T00:00:00,6.0625
usd1mtd156n,1986-10-20T00:00:00,6.125
usd1mtd156n,1986-10-21T00:00:00,6.125
usd1mtd156n,1986-10-22T00:00:00,6.0625
usd1mtd156n,1986-10-23T00:00:00,6.0625
usd1mtd156n,1986-10-24T00:00:00,6.0625
usd1mtd156n,1986-10-27T00:00:00,6.0625
usd1mtd156n,1986-10-28T00:00:00,6.0313
usd1mtd156n,1986-10-29T00:00:00,6
usd1mtd156n,1986-10-30T00:00:00,5.875
usd1mtd156n,1986-10-31T00:00:00,5.9375
usd1mtd156n,1986-11-03T00:00:00,6
usd1mtd156n,1986-11-04T00:00:00,6
usd1mtd156n,1986-11-05T00:00:00,6.0625
usd1mtd156n,1986-11-06T00:00:00,6.0625
usd1mtd156n,1986-11-07T00:00:00,6.0625
usd1mtd156n,1986-11-10T00:00:00,6.125
usd1mtd156n,1986-11-11T00:00:00,6.125
usd1mtd156n,1986-11-12T00:00:00,6.125
usd1mtd156n,1986-11-13T00:00:00,6.0625
usd1mtd156n,1986-11-14T00:00:00,6.0625
usd1mtd156n,1986-11-17T00:00:00,6.0781
usd1mtd156n,1986-11-18T00:00:00,6.125
usd1mtd156n,1986-11-19T00:00:00,6.125
usd1mtd156n,1986-11-20T00:00:00,6.125
usd1mtd156n,1986-11-21T00:00:00,6.125
usd1mtd156n,1986-11-24T00:00:00,6.125
usd1mtd156n,1986-11-25T00:00:00,6.0938
usd1mtd156n,1986-11-26T00:00:00,6.125
usd1mtd156n,1986-11-27T00:00:00,6.375
usd1mtd156n,1986-11-28T00:00:00,6.375
usd1mtd156n,1986-12-01T00:00:00,6.375
usd1mtd156n,1986-12-02T00:00:00,6.4375
usd1mtd156n,1986-12-03T00:00:00,6.5
usd1mtd156n,1986-12-04T00:00:00,6.4375
usd1mtd156n,1986-12-05T00:00:00,6.3906
usd1mtd156n,1986-12-08T00:00:00,6.4375
usd1mtd156n,1986-12-09T00:00:00,6.4375
usd1mtd156n,1986-12-10T00:00:00,6.4375
usd1mtd156n,1986-12-11T00:00:00,6.4375
usd1mtd156n,1986-12-12T00:00:00,6.4375
usd1mtd156n,1986-12-15T00:00:00,6.5
usd1mtd156n,1986-12-16T00:00:00,6.6875
usd1mtd156n,1986-12-17T00:00:00,7.0625
usd1mtd156n,1986-12-18T00:00:00,7
usd1mtd156n,1986-12-19T00:00:00,7.2969
usd1mtd156n,1986-12-22T00:00:00,8.625
usd1mtd156n,1986-12-23T00:00:00,8.0625
usd1mtd156n,1986-12-24T00:00:00,7.5625
usd1mtd156n,1986-12-29T00:00:00,7.7656
usd1mtd156n,1986-12-30T00:00:00,7.7656
usd1mtd156n,1986-12-31T00:00:00,6.75
usd1mtd156n,1987-01-02T00:00:00,6.5
usd1mtd156n,1987-01-05T00:00:00,6.375
usd1mtd156n,1987-01-06T00:00:00,6.375
usd1mtd156n,1987-01-07T00:00:00,6.375
usd1mtd156n,1987-01-08T00:00:00,6.25
usd1mtd156n,1987-01-09T00:00:00,6.125
usd1mtd156n,1987-01-12T00:00:00,6.1875
usd1mtd156n,1987-01-13T00:00:00,6.29688
usd1mtd156n,1987-01-14T00:00:00,6.34375
usd1mtd156n,1987-01-15T00:00:00,6.25
usd1mtd156n,1987-01-16T00:00:00,6.1875
usd1mtd156n,1987-01-19T00:00:00,6.25
usd1mtd156n,1987-01-20T00:00:00,6.20313
usd1mtd156n,1987-01-21T00:00:00,6.1875
usd1mtd156n,1987-01-22T00:00:00,6.1875
usd1mtd156n,1987-01-23T00:00:00,6.1875
usd1mtd156n,1987-01-26T00:00:00,6.25
usd1mtd156n,1987-01-27T00:00:00,6.25
usd1mtd156n,1987-01-28T00:00:00,6.25
usd1mtd156n,1987-01-29T00:00:00,6.25
usd1mtd156n,1987-01-30T00:00:00,6.20313
usd1mtd156n,1987-02-02T00:00:00,6.3125
usd1mtd156n,1987-02-03T00:00:00,6.26563
usd1mtd156n,1987-02-04T00:00:00,6.25
usd1mtd156n,1987-02-05T00:00:00,6.1875
usd1mtd156n,1987-02-06T00:00:00,6.1875
usd1mtd156n,1987-02-09T00:00:00,6.3125
usd1mtd156n,1987-02-10T00:00:00,6.4375
usd1mtd156n,1987-02-11T00:00:00,6.54688
usd1mtd156n,1987-02-12T00:00:00,6.5
usd1mtd156n,1987-02-13T00:00:00,6.4375
usd1mtd156n,1987-02-16T00:00:00,6.5
usd1mtd156n,1987-02-17T00:00:00,6.5625
usd1mtd156n,1987-02-18T00:00:00,6.5
usd1mtd156n,1987-02-19T00:00:00,6.375
usd1mtd156n,1987-02-20T00:00:00,6.3125
usd1mtd156n,1987-02-23T00:00:00,6.3125
usd1mtd156n,1987-02-24T00:00:00,6.3125
usd1mtd156n,1987-02-25T00:00:00,6.29688
usd1mtd156n,1987-02-26T00:00:00,6.5
usd1mtd156n,1987-02-27T00:00:00,6.46875
usd1mtd156n,1987-03-02T00:00:00,6.4375
usd1mtd156n,1987-03-03T00:00:00,6.4375
usd1mtd156n,1987-03-04T00:00:00,6.4375
usd1mtd156n,1987-03-05T00:00:00,6.4375
usd1mtd156n,1987-03-06T00:00:00,6.375
usd1mtd156n,1987-03-09T00:00:00,6.5
usd1mtd156n,1987-03-10T00:00:00,6.5625
usd1mtd156n,1987-03-11T00:00:00,6.625
usd1mtd156n,1987-03-12T00:00:00,6.59375
usd1mtd156n,1987-03-13T00:00:00,6.5625
usd1mtd156n,1987-03-16T00:00:00,6.5625
usd1mtd156n,1987-03-17T00:00:00,6.5625
usd1mtd156n,1987-03-18T00:00:00,6.5
usd1mtd156n,1987-03-19T00:00:00,6.5
usd1mtd156n,1987-03-20T00:00:00,6.4375
usd1mtd156n,1987-03-23T00:00:00,6.5
usd1mtd156n,1987-03-24T00:00:00,6.5625
usd1mtd156n,1987-03-25T00:00:00,6.5
usd1mtd156n,1987-03-26T00:00:00,6.5
usd1mtd156n,1987-03-27T00:00:00,6.5
usd1mtd156n,1987-03-30T00:00:00,6.5625
usd1mtd156n,1987-03-31T00:00:00,6.57813
usd1mtd156n,1987-04-01T00:00:00,6.5625
usd1mtd156n,1987-04-02T00:00:00,6.5
usd1mtd156n,1987-04-03T00:00:00,6.5
usd1mtd156n,1987-04-06T00:00:00,6.4375
usd1mtd156n,1987-04-07T00:00:00,6.4375
usd1mtd156n,1987-04-08T00:00:00,6.4375
usd1mtd156n,1987-04-09T00:00:00,6.4375
usd1mtd156n,1987-04-10T00:00:00,6.5625
usd1mtd156n,1987-04-13T00:00:00,6.75
usd1mtd156n,1987-04-14T00:00:00,7
usd1mtd156n,1987-04-15T00:00:00,6.8125
usd1mtd156n,1987-04-16T00:00:00,6.75
usd1mtd156n,1987-04-21T00:00:00,6.8125
usd1mtd156n,1987-04-22T00:00:00,6.6875
usd1mtd156n,1987-04-23T00:00:00,6.75
usd1mtd156n,1987-04-24T00:00:00,6.8125
usd1mtd156n,1987-04-27T00:00:00,6.875
usd1mtd156n,1987-04-28T00:00:00,6.8125
usd1mtd156n,1987-04-29T00:00:00,6.75
usd1mtd156n,1987-04-30T00:00:00,6.8125
usd1mtd156n,1987-05-01T00:00:00,7
usd1mtd156n,1987-05-05T00:00:00,7.0625
usd1mtd156n,1987-05-06T00:00:00,7.03125
usd1mtd156n,1987-05-07T00:00:00,6.96875
usd1mtd156n,1987-05-08T00:00:00,6.9375
usd1mtd156n,1987-05-11T00:00:00,6.875
usd1mtd156n,1987-05-12T00:00:00,6.9375
usd1mtd156n,1987-05-13T00:00:00,6.9375
usd1mtd156n,1987-05-14T00:00:00,6.9375
usd1mtd156n,1987-05-15T00:00:00,7
usd1mtd156n,1987-05-18T00:00:00,7.25
usd1mtd156n,1987-05-19T00:00:00,7.3125
usd1mtd156n,1987-05-20T00:00:00,7.375
usd1mtd156n,1987-05-21T00:00:00,7.25
usd1mtd156n,1987-05-22T00:00:00,7.25
usd1mtd156n,1987-05-26T00:00:00,7.0625
usd1mtd156n,1987-05-27T00:00:00,7.0625
usd1mtd156n,1987-05-28T00:00:00,7.1875
usd1mtd156n,1987-05-29T00:00:00,7.25
usd1mtd156n,1987-06-01T00:00:00,7.125
usd1mtd156n,1987-06-02T00:00:00,7.125
usd1mtd156n,1987-06-03T00:00:00,7.1875
usd1mtd156n,1987-06-04T00:00:00,7.125
usd1mtd156n,1987-06-05T00:00:00,7.125
usd1mtd156n,1987-06-08T00:00:00,7.125
usd1mtd156n,1987-06-09T00:00:00,7.125
usd1mtd156n,1987-06-10T00:00:00,7.14063
usd1mtd156n,1987-06-11T00:00:00,7.125
usd1mtd156n,1987-06-12T00:00:00,7.10938
usd1mtd156n,1987-06-15T00:00:00,7.0625
usd1mtd156n,1987-06-16T00:00:00,7.10938
usd1mtd156n,1987-06-17T00:00:00,7.10938
usd1mtd156n,1987-06-18T00:00:00,7.10938
usd1mtd156n,1987-06-19T00:00:00,7.125
usd1mtd156n,1987-06-22T00:00:00,7.125
usd1mtd156n,1987-06-23T00:00:00,7.125
usd1mtd156n,1987-06-24T00:00:00,7.125
usd1mtd156n,1987-06-25T00:00:00,7.125
usd1mtd156n,1987-06-26T00:00:00,7.17188
usd1mtd156n,1987-06-29T00:00:00,7.125
usd1mtd156n,1987-06-30T00:00:00,7.0625
usd1mtd156n,1987-07-01T00:00:00,7
usd1mtd156n,1987-07-02T00:00:00,6.9375
usd1mtd156n,1987-07-03T00:00:00,6.875
usd1mtd156n,1987-07-06T00:00:00,6.84375
usd1mtd156n,1987-07-07T00:00:00,6.875
usd1mtd156n,1987-07-08T00:00:00,6.875
usd1mtd156n,1987-07-09T00:00:00,6.875
usd1mtd156n,1987-07-10T00:00:00,6.875
usd1mtd156n,1987-07-13T00:00:00,6.8125
usd1mtd156n,1987-07-14T00:00:00,6.8125
usd1mtd156n,1987-07-15T00:00:00,6.75
usd1mtd156n,1987-07-16T00:00:00,6.8125
usd1mtd156n,1987-07-17T00:00:00,6.75
usd1mtd156n,1987-07-20T00:00:00,6.75
usd1mtd156n,1987-07-21T00:00:00,6.75
usd1mtd156n,1987-07-22T00:00:00,6.75
usd1mtd156n,1987-07-23T00:00:00,6.8125
usd1mtd156n,1987-07-24T00:00:00,6.8125
usd1mtd156n,1987-07-27T00:00:00,6.8125
usd1mtd156n,1987-07-28T00:00:00,6.8125
usd1mtd156n,1987-07-29T00:00:00,6.76563
usd1mtd156n,1987-07-30T00:00:00,6.75
usd1mtd156n,1987-07-31T00:00:00,6.75
usd1mtd156n,1987-08-03T00:00:00,6.8125
usd1mtd156n,1987-08-04T00:00:00,6.89063
usd1mtd156n,1987-08-05T00:00:00,6.84375
usd1mtd156n,1987-08-06T00:00:00,6.78125
usd1mtd156n,1987-08-07T00:00:00,6.76563
usd1mtd156n,1987-08-10T00:00:00,6.76563
usd1mtd156n,1987-08-11T00:00:00,6.75
usd1mtd156n,1987-08-12T00:00:00,6.70313
usd1mtd156n,1987-08-13T00:00:00,6.6875
usd1mtd156n,1987-08-14T00:00:00,6.6875
usd1mtd156n,1987-08-17T00:00:00,6.75
usd1mtd156n,1987-08-18T00:00:00,6.75
usd1mtd156n,1987-08-19T00:00:00,6.8125
usd1mtd156n,1987-08-20T00:00:00,6.8125
usd1mtd156n,1987-08-21T00:00:00,6.8125
usd1mtd156n,1987-08-24T00:00:00,6.8125
usd1mtd156n,1987-08-25T00:00:00,6.8125
usd1mtd156n,1987-08-26T00:00:00,6.8125
usd1mtd156n,1987-08-27T00:00:00,7
usd1mtd156n,1987-08-28T00:00:00,7.125
usd1mtd156n,1987-09-01T00:00:00,7.1875
usd1mtd156n,1987-09-02T00:00:00,7.1875
usd1mtd156n,1987-09-03T00:00:00,7.1875
usd1mtd156n,1987-09-04T00:00:00,7.1875
usd1mtd156n,1987-09-07T00:00:00,7.375
usd1mtd156n,1987-09-08T00:00:00,7.4375
usd1mtd156n,1987-09-09T00:00:00,7.5625
usd1mtd156n,1987-09-10T00:00:00,7.5
usd1mtd156n,1987-09-11T00:00:00,7.5
usd1mtd156n,1987-09-14T00:00:00,7.4375
usd1mtd156n,1987-09-15T00:00:00,7.4375
usd1mtd156n,1987-09-16T00:00:00,7.5625
usd1mtd156n,1987-09-17T00:00:00,7.5625
usd1mtd156n,1987-09-18T00:00:00,7.5625
usd1mtd156n,1987-09-21T00:00:00,7.5625
usd1mtd156n,1987-09-22T00:00:00,7.5625
usd1mtd156n,1987-09-23T00:00:00,7.5625
usd1mtd156n,1987-09-24T00:00:00,7.5625
usd1mtd156n,1987-09-25T00:00:00,7.5625
usd1mtd156n,1987-09-28T00:00:00,7.625
usd1mtd156n,1987-09-29T00:00:00,7.625
usd1mtd156n,1987-09-30T00:00:00,7.75
usd1mtd156n,1987-10-01T00:00:00,7.6875
usd1mtd156n,1987-10-02T00:00:00,7.6875
usd1mtd156n,1987-10-05T00:00:00,7.6875
usd1mtd156n,1987-10-06T00:00:00,7.75
usd1mtd156n,1987-10-07T00:00:00,7.75
usd1mtd156n,1987-10-08T00:00:00,7.75
usd1mtd156n,1987-10-09T00:00:00,7.9375
usd1mtd156n,1987-10-12T00:00:00,7.9375
usd1mtd156n,1987-10-13T00:00:00,7.9375
usd1mtd156n,1987-10-14T00:00:00,7.9375
usd1mtd156n,1987-10-15T00:00:00,8.0625
usd1mtd156n,1987-10-16T00:00:00,8.125
usd1mtd156n,1987-10-19T00:00:00,8.1875
usd1mtd156n,1987-10-20T00:00:00,8
usd1mtd156n,1987-10-21T00:00:00,7.5
usd1mtd156n,1987-10-22T00:00:00,7.3125
usd1mtd156n,1987-10-23T00:00:00,7.125
usd1mtd156n,1987-10-26T00:00:00,7.125
usd1mtd156n,1987-10-27T00:00:00,7.25
usd1mtd156n,1987-10-28T00:00:00,7.3125
usd1mtd156n,1987-10-29T00:00:00,7.125
usd1mtd156n,1987-10-30T00:00:00,7.125
usd1mtd156n,1987-11-02T00:00:00,7.15625
usd1mtd156n,1987-11-03T00:00:00,7.07813
usd1mtd156n,1987-11-04T00:00:00,6.9375
usd1mtd156n,1987-11-05T00:00:00,6.6875
usd1mtd156n,1987-11-06T00:00:00,6.6875
usd1mtd156n,1987-11-09T00:00:00,6.84375
usd1mtd156n,1987-11-10T00:00:00,6.875
usd1mtd156n,1987-11-11T00:00:00,6.875
usd1mtd156n,1987-11-12T00:00:00,6.875
usd1mtd156n,1987-11-13T00:00:00,6.875
usd1mtd156n,1987-11-16T00:00:00,6.9375
usd1mtd156n,1987-11-17T00:00:00,7.0625
usd1mtd156n,1987-11-18T00:00:00,6.9375
usd1mtd156n,1987-11-19T00:00:00,6.9375
usd1mtd156n,1987-11-20T00:00:00,6.90625
usd1mtd156n,1987-11-23T00:00:00,6.875
usd1mtd156n,1987-11-24T00:00:00,6.875
usd1mtd156n,1987-11-25T00:00:00,6.9375
usd1mtd156n,1987-11-26T00:00:00,6.9375
usd1mtd156n,1987-11-27T00:00:00,7.98438
usd1mtd156n,1987-11-30T00:00:00,8.1875
usd1mtd156n,1987-12-01T00:00:00,8
usd1mtd156n,1987-12-02T00:00:00,8.0625
usd1mtd156n,1987-12-03T00:00:00,8.0625
usd1mtd156n,1987-12-04T00:00:00,8
usd1mtd156n,1987-12-07T00:00:00,8.0625
usd1mtd156n,1987-12-08T00:00:00,8.25
usd1mtd156n,1987-12-09T00:00:00,8.375
usd1mtd156n,1987-12-10T00:00:00,8.3125
usd1mtd156n,1987-12-11T00:00:00,8.4375
usd1mtd156n,1987-12-14T00:00:00,8.5625
usd1mtd156n,1987-12-15T00:00:00,8.625
usd1mtd156n,1987-12-16T00:00:00,8.4375
usd1mtd156n,1987-12-17T00:00:00,8.3125
usd1mtd156n,1987-12-18T00:00:00,8.3125
usd1mtd156n,1987-12-21T00:00:00,8.125
usd1mtd156n,1987-12-22T00:00:00,8.125
usd1mtd156n,1987-12-23T00:00:00,8.20313
usd1mtd156n,1987-12-24T00:00:00,8.0625
usd1mtd156n,1987-12-29T00:00:00,8
usd1mtd156n,1987-12-30T00:00:00,7.1875
usd1mtd156n,1987-12-31T00:00:00,7.125
usd1mtd156n,1988-01-04T00:00:00,7.0625
usd1mtd156n,1988-01-05T00:00:00,7.01563
usd1mtd156n,1988-01-06T00:00:00,7.125
usd1mtd156n,1988-01-07T00:00:00,7.125
usd1mtd156n,1988-01-08T00:00:00,7.0625
usd1mtd156n,1988-01-11T00:00:00,7.0625
usd1mtd156n,1988-01-12T00:00:00,7.0625
usd1mtd156n,1988-01-13T00:00:00,7.0625
usd1mtd156n,1988-01-14T00:00:00,7.0625
usd1mtd156n,1988-01-15T00:00:00,7
usd1mtd156n,1988-01-18T00:00:00,7
usd1mtd156n,1988-01-19T00:00:00,7
usd1mtd156n,1988-01-20T00:00:00,7.01563
usd1mtd156n,1988-01-21T00:00:00,7
usd1mtd156n,1988-01-22T00:00:00,6.9375
usd1mtd156n,1988-01-25T00:00:00,6.9375
usd1mtd156n,1988-01-26T00:00:00,6.9375
usd1mtd156n,1988-01-27T00:00:00,6.9375
usd1mtd156n,1988-01-28T00:00:00,6.875
usd1mtd156n,1988-01-29T00:00:00,6.8125
usd1mtd156n,1988-02-01T00:00:00,6.8125
usd1mtd156n,1988-02-02T00:00:00,6.875
usd1mtd156n,1988-02-03T00:00:00,6.8125
